#,claim_status,video_id,video_duration_sec,video_transcription_text,verified_status,author_ban_status,video_view_count,video_like_count,video_share_count,video_download_count,video_comment_count
1328,claim,6086994793,49,a colleague claimed the media discovered it is physically impossible for humans to keep their eyes open while sneezing,not verified,active,408698,170161,60082,3681,744
1329,claim,8856171656,35,a colleague claimed the media discovered buttermilk does not contain any butter,not verified,active,607942,275468,86629,5837,3124
1330,claim,4544706732,54,a colleague claimed the media discovered humans are more likely to have a weird or scary dream when sleeping on their stomach,not verified,active,853335,431098,21338,9954,4603
1331,claim,8192826907,50,a colleague claimed the media discovered bottled water has an expiration date,not verified,active,442801,218719,71371,3448,1867
1332,claim,5953139753,21,a colleague claimed the media discovered bananas get their curved shape by growing towards the sun,not verified,under review,652056,386379,86305,3246,1554
1333,claim,1664443361,21,a colleague claimed the media discovered frigate birds can sleep while flying,not verified,active,900034,217942,55279,2395,311
1334,claim,5031588308,24,a colleague claimed the media discovered alaska is the only u.s. state whose name can be typed on a single row on the american standard keyboard,not verified,active,238809,145010,9428,2130,1329
1335,claim,9187359725,49,a colleague claimed the media discovered baby spiders are called spiderlings,not verified,active,784224,479684,169971,8158,3091
1336,claim,3607451801,34,a colleague claimed the media discovered honeybees can recognize human faces,not verified,banned,774150,66754,26643,1135,52
1337,claim,4510785420,49,a colleague mentioned the media revealed nucelear fission is now being used to produce electricity,not verified,active,118342,17414,4678,89,11
1338,claim,5711298675,37,a colleague mentioned the media revealed iceland is growing 5 centimeters per year,not verified,under review,634527,97168,21236,950,153
1339,claim,4296446993,46,a colleague mentioned the media revealed damascus is the oldest continuously inhabited city in the world,not verified,active,987921,438977,21168,8911,2297
1340,claim,9529621609,54,a colleague mentioned the media revealed most car horns honk in the key of f,not verified,banned,41198,8945,1024,127,81
1341,claim,9024446646,49,a colleague mentioned the media revealed the average british driver will spend around 99 days of their life stuck in traffic,not verified,active,938483,555288,30939,11301,1327
1342,claim,9604155379,15,a colleague mentioned the media revealed it would take less than a month to get to the moon by car at 60mph,not verified,active,776479,42704,16833,835,188
1343,claim,7756061715,39,a colleague mentioned the media revealed the average car has more than 100 miles of code in the vehicle’s internal computer,not verified,active,226077,10924,3219,222,2
1344,claim,3223850063,20,"a colleague mentioned the media revealed the oldest surviving song is around 3,500 years old",not verified,active,309733,109254,16128,552,108
1345,claim,2033043088,56,a colleague mentioned the media revealed about half of the world's population can access the web via a mobile device,not verified,active,815072,62694,17218,956,266
1346,claim,8976486738,17,a colleague mentioned the media revealed singapore has the fastest internet connectivity in the world.,not verified,active,842447,301559,89867,6717,120
1347,claim,2853219056,59,"a colleague mentioned the media revealed 1920 was the last time the event ""tug-of-war"" was played in the summer olympics",not verified,banned,789914,193533,47584,2407,683
1348,claim,6133321571,41,a colleague mentioned the media revealed the first cricket balls were made of tightly packed sheep wool.,not verified,active,299166,162680,32943,1661,468
1349,claim,9431625142,17,a colleague mentioned the media revealed kite flying is a professional sport in thailand.,not verified,active,10904,2157,692,30,12
1350,claim,8820133954,25,a colleague mentioned the media revealed american basketball legend wilt chamberlain never fouled out of a game,not verified,under review,80408,27324,1853,249,142
1351,claim,3572363568,23,a colleague mentioned the media revealed india’s trains transport roughly 23 million passengers each day,not verified,active,387368,113659,20512,1613,550
1352,claim,8095257410,59,a colleague mentioned the media revealed the first cruise ship set sail in 1900,not verified,active,798762,132370,16570,1024,128
1353,claim,1376634227,60,a colleague mentioned the media revealed adult cats only meow to humans,not verified,under review,7944,3844,1448,5,1
1354,claim,5484591313,30,a colleague mentioned the media revealed mercury & venus are the only 2 planets in our solar system that have no moons,not verified,active,295811,111367,37533,1411,599
1355,claim,9501434881,18,a colleague mentioned the media revealed the moon was once part of the earth,not verified,under review,964950,190861,57081,23,14
1356,claim,9361390068,20,a colleague mentioned the media revealed the moon’s craters might be the coldest places in the solar system,not verified,active,889655,313491,115523,2533,1161
1357,claim,7475973786,25,a colleague mentioned the media revealed new parents lose around 750 hours of sleep in the first year of their first child’s life,not verified,active,56436,4406,717,88,22
1358,claim,2234585497,10,a colleague mentioned the media revealed captive ravens can speak better than parrots,not verified,banned,455313,279178,48635,2137,140
1359,claim,1359219442,33,a colleague mentioned the media revealed a crocodile cannot stick its tongue out,not verified,banned,225241,118272,43829,1143,594
1360,claim,3897334339,26,a colleague mentioned the media revealed artificial banana flavoring is based on an extinct banana type,not verified,under review,880231,146655,25437,2227,649
1361,claim,1594887069,13,a colleague mentioned the media revealed australia has a bright pink lake,not verified,banned,715958,250428,67695,3004,77
1362,claim,8095382988,40,a colleague mentioned the media revealed a pound of houseflies contains more protein than a pound of beef,not verified,banned,488157,12863,3888,94,27
1363,claim,5598737695,23,a colleague mentioned the media revealed the eiffel tower leans away from the sun,not verified,banned,369825,58123,10662,876,472
1364,claim,2541202270,25,a colleague mentioned the media revealed bubble wrap was originally designed to be used as wallpaper,not verified,active,989418,214887,31931,3762,1987
1365,claim,2412937967,6,a colleague mentioned the media revealed human ears and noses never stop growing,not verified,active,270152,14690,3904,14,6
1366,claim,9807191657,55,a colleague mentioned the media revealed the french scrabble world champion winner doesn’t speak french,not verified,under review,411050,250955,36931,2493,723
1367,claim,3139967875,37,a colleague mentioned the media revealed 170-year-old champagne was found under the baltic sea,verified,under review,498639,28401,1538,509,324
1368,claim,2079025936,56,a colleague mentioned the media revealed most children in the world are born on a thursday,not verified,active,762331,100472,10707,497,161
